ra,dec,h_m,prox
19.138400,-47.118141,12.015,86.3
222.292294,15.051924,12.015,96.3
195.407687,42.976940,12.015,77.7
138.497521,28.507177,12.015,89.4
153.183761,3.916234,12.015,136.4
197.054217,50.296276,12.015,76.8
34.726639,-29.965731,12.015,105.0
343.443530,-23.980789,12.015,87.2
228.855385,73.223465,12.015,89.1
243.336018,58.930885,12.015,103.0
160.464673,-7.277355,12.015,75.5
57.047164,-15.439847,12.015,89.7
183.394173,74.914284,12.015,78.3
352.695353,-22.223724,12.015,99.3
49.044182,-0.459991,12.015,93.5
251.503499,60.528278,12.015,109.1
196.397544,72.602798,12.015,103.0
63.885613,-25.004971,12.015,83.3
154.840642,1.296441,12.015,88.0
192.706051,49.578259,12.015,80.4
28.102327,4.326351,12.015,94.7
192.728891,44.857246,12.015,111.0
145.807435,49.493816,12.015,79.5
176.579786,-5.740890,12.015,85.3
4.278368,-43.650894,12.015,87.5
236.540446,40.734837,12.015,104.3
38.674268,-30.415302,12.015,97.5
232.603834,61.903275,12.015,88.1
142.392010,29.875872,12.015,91.9
12.998305,10.011515,12.015,82.0
339.745609,-20.860573,12.015,75.3
259.044209,57.416519,12.015,75.7
250.717627,14.936993,12.015,93.8
33.193741,-35.053631,12.015,97.8
261.559756,55.599422,12.015,76.9
238.616905,70.948105,12.015,114.5
194.157858,54.609795,12.016,86.3
162.622832,-16.857819,12.016,81.3
181.508779,56.149105,12.016,93.9
2.313186,-7.244459,12.016,94.8
15.716501,-14.195182,12.016,102.7
13.696117,1.230564,12.016,113.9
234.527254,3.532276,12.016,80.6
201.891775,23.935759,12.016,82.7
213.364048,38.610321,12.016,133.4
34.316657,-37.772675,12.016,90.4
138.661400,-4.143414,12.016,81.9
148.359518,54.292938,12.016,106.2
15.947292,-43.143127,12.016,86.8
176.892233,-14.257807,12.016,79.8
347.032397,3.855342,12.016,81.7
159.250694,53.373554,12.016,95.9
186.671433,49.161407,12.016,84.4
43.591356,-2.211321,12.016,98.4
184.937835,10.011440,12.016,85.6
149.512035,57.792736,12.016,78.2
349.492518,-22.340740,12.016,84.4
23.708093,-53.536232,12.016,93.7
200.856781,38.631203,12.016,76.6
22.719352,-1.948390,12.016,82.8
358.452759,6.559960,12.016,105.3
14.126591,18.632708,12.016,88.7
63.907091,-29.321739,12.016,81.8
2.382129,-8.967178,12.016,86.3
195.453985,38.384117,12.016,82.5
348.939555,12.035551,12.016,76.9
40.775151,-14.408418,12.016,81.6
165.360335,30.443075,12.016,79.2
49.063704,-32.838871,12.016,107.2
3.730624,-48.196857,12.016,87.4
6.839703,-37.191933,12.016,96.2
19.282904,9.594001,12.016,84.9
344.263327,-1.082199,12.016,77.9
45.976850,-10.448095,12.016,78.8
182.821529,-12.755916,12.016,82.2
351.542967,2.035302,12.016,83.4
187.864978,10.402232,12.016,90.6
184.038755,18.085857,12.016,86.3
24.522074,9.267146,12.016,85.9
160.398339,26.891329,12.016,90.2
11.333341,-54.230701,12.016,100.4
190.898336,45.884251,12.016,96.0
182.342992,-9.867264,12.016,84.7
151.892734,18.181286,12.016,101.3
33.122761,-3.342929,12.016,82.0
149.113027,12.433693,12.016,89.4
242.646422,63.987076,12.016,100.1
43.488758,-37.227013,12.016,76.3
53.136847,-11.477143,12.016,81.9
189.255861,5.814245,12.016,75.6
197.947205,39.840382,12.016,94.7
326.201441,-16.093651,12.016,77.6
158.436792,42.331612,12.016,87.6
54.140374,12.648187,12.016,78.5
188.963446,53.855343,12.016,153.8
18.626573,-1.509385,12.016,81.8
169.484620,-22.044153,12.016,91.0
213.325737,66.085182,12.016,87.7
79.567619,-1.853372,12.016,92.0
163.337904,49.446774,12.016,85.1
190.704103,15.616865,12.016,85.1
135.603629,10.336319,12.016,112.3
143.471599,11.410820,12.016,77.8
309.839014,-52.947453,12.016,76.7
26.155072,11.079457,12.016,94.3
190.336437,40.457851,12.016,81.2
144.350109,75.104965,12.016,84.1
128.576256,43.620510,12.016,75.8
359.497015,-16.991245,12.016,97.3
143.446766,33.361931,12.016,76.7
43.577740,-0.855733,12.016,81.5
192.805161,50.980179,12.016,80.5
154.957224,29.229654,12.016,90.0
120.567659,47.418278,12.016,99.7
141.258993,33.839043,12.016,93.4
340.611520,-52.379601,12.016,99.0
160.438509,5.229505,12.016,100.8
189.106302,48.793903,12.016,87.3
12.304106,24.192982,12.016,80.0
43.333662,15.613280,12.016,80.1
54.176052,-46.597984,12.016,78.9
134.408395,44.410923,12.016,100.5
25.256636,-11.030423,12.016,88.7
148.963725,42.430176,12.016,86.0
125.027591,10.895536,12.016,80.1
15.345244,-6.360103,12.016,96.6
187.321019,63.543938,12.016,95.6
63.556422,-35.569904,12.016,82.2
21.166177,-43.535088,12.016,113.9
139.963082,8.215903,12.016,84.1
45.725151,17.299894,12.016,75.4
44.164581,-18.728935,12.016,162.9
208.093322,50.031479,12.016,87.1
219.379470,69.419830,12.016,91.1
210.049585,3.640410,12.016,100.0
152.798520,11.312703,12.016,75.3
144.776685,19.647139,12.016,99.4
16.436141,21.108711,12.016,79.5
233.181203,66.765587,12.016,78.4
227.908154,52.732639,12.016,85.1
130.729769,22.658344,12.016,76.6
173.122113,5.647844,12.016,104.2
159.873960,18.215914,12.016,93.0
51.009697,-30.285236,12.016,86.5
358.352273,-64.912567,12.016,84.4
185.018642,21.016785,12.016,83.5
50.195274,-40.230061,12.016,83.2
190.313115,28.725227,12.017,80.3
30.141001,-17.632977,12.017,105.6
229.612605,29.445314,12.017,100.5
39.492701,7.641873,12.017,80.5
240.017021,44.061661,12.017,75.5
166.770041,1.641525,12.017,79.1
24.455856,-6.161299,12.017,92.6
186.151470,57.505863,12.017,88.6
151.502530,24.547281,12.017,101.3
9.390099,-41.567074,12.017,113.6
36.387623,7.980769,12.017,96.2
162.111495,11.971881,12.017,87.6
148.909566,19.360420,12.017,86.0
353.359637,-48.497025,12.017,81.8
28.163649,18.857254,12.017,78.4
358.585720,11.721962,12.017,108.6
170.875699,3.176382,12.017,75.2
47.201851,-30.688745,12.017,87.4
240.374055,60.021721,12.017,100.7
60.724947,-15.072624,12.017,97.3
228.179070,32.811176,12.017,99.8
174.078358,7.896108,12.017,141.3
12.792376,-39.349659,12.017,91.4
33.688583,-31.993464,12.017,87.8
199.316848,61.204811,12.017,80.2
193.582109,63.722836,12.017,87.7
29.408233,13.249596,12.017,102.5
3.594013,-28.174158,12.017,77.3
347.913778,-4.694881,12.017,78.9
179.699962,17.856207,12.017,94.0
201.322702,50.905293,12.017,89.4
329.139522,-38.900494,12.017,78.3
208.065990,13.495808,12.017,102.0
55.021658,4.196765,12.017,90.0
233.966532,51.038624,12.017,76.6
42.336636,19.139982,12.017,85.3
33.936685,14.435841,12.017,102.4
180.674052,22.662554,12.017,80.0
149.324762,61.579880,12.017,76.0
319.567626,-25.000084,12.017,76.9
27.542754,-14.758928,12.017,76.2
224.176304,62.703186,12.017,91.1
331.240473,5.648715,12.017,78.2
236.222476,69.666710,12.017,110.9
39.224046,-39.899082,12.017,93.8
129.293672,50.162128,12.017,78.8
11.862363,12.224643,12.017,114.9
33.562127,-11.484687,12.017,101.5
183.121206,2.902835,12.017,83.4
7.419877,-43.148640,12.017,80.7
166.174865,45.869827,12.017,79.5
153.387261,39.439548,12.017,78.2
53.221555,-26.849113,12.017,89.2
5.275617,21.979671,12.017,92.5
178.781609,-16.821157,12.017,91.0
15.279253,16.037922,12.017,82.2
33.421312,-45.411160,12.017,92.3
345.265420,-15.769131,12.017,82.8
38.949299,-43.667984,12.017,84.2
17.858485,-19.950010,12.017,78.1
37.398327,-12.163973,12.017,109.6
171.488318,-11.179582,12.017,77.8
42.341153,15.698691,12.017,93.3
235.268962,38.082237,12.017,75.1
218.695402,25.602089,12.017,84.8
10.656415,-8.422326,12.017,81.0
184.606483,2.532500,12.017,95.3
336.402698,-22.846043,12.017,76.2
253.911598,83.428177,12.017,77.6
215.543899,34.635212,12.017,85.9
200.128756,70.658012,12.017,82.5
157.942528,1.453220,12.017,86.5
345.621069,-58.505817,12.017,91.9
64.574726,-24.609264,12.017,111.3
74.967528,-22.108742,12.017,77.0
159.167787,34.792297,12.017,77.9
328.214473,-17.094507,12.017,79.7
85.739220,-52.164921,12.017,90.7
64.032602,-34.641487,12.017,87.6
332.939222,-63.370682,12.017,75.3
47.507548,-26.690964,12.017,92.3
73.642887,-49.781265,12.017,108.8
187.244960,-25.257915,12.017,81.2
169.261228,-12.984452,12.017,84.8
7.038547,14.023228,12.017,85.6
176.528505,33.241673,12.017,87.3
22.780652,-7.608011,12.017,85.5
46.849054,-25.389416,12.017,80.2
3.019808,-7.619812,12.017,86.2
25.659343,15.040701,12.017,82.1
229.269466,14.567772,12.017,82.6
80.757145,-33.841717,12.017,84.3
345.337796,8.963406,12.017,77.6
149.159008,22.362345,12.017,116.3
19.422248,8.994558,12.017,94.1
45.067408,19.666037,12.017,79.1
241.638386,51.493286,12.017,90.2
156.671196,72.214256,12.017,78.4
56.565707,-36.005539,12.017,86.8
140.154998,26.439936,12.017,106.9
55.932114,-39.751514,12.017,82.7
189.784967,9.452574,12.017,93.2
11.765791,-36.729851,12.017,75.5
32.451976,-33.159187,12.017,86.1
32.272404,-2.664885,12.017,80.0
156.968250,26.072060,12.017,84.3
340.580047,-26.956541,12.017,90.6
6.860461,-9.118018,12.017,110.5
147.816627,19.993212,12.017,89.0
68.447526,-56.033485,12.017,77.1
186.315175,-4.417168,12.017,78.4
190.169801,42.643070,12.017,98.1
17.006164,-50.515339,12.017,102.0
192.091783,-12.192707,12.017,79.2
216.151251,47.332668,12.018,82.6
38.086033,-35.898266,12.018,91.1
65.712907,-34.154476,12.018,76.5
155.674768,39.821449,12.018,79.8
64.799113,-30.190542,12.018,75.9
354.670134,-30.031832,12.018,79.8
330.116660,-45.451572,12.018,75.9
177.760147,5.859396,12.018,131.0
16.062868,-37.516846,12.018,86.4
182.504075,52.657036,12.018,75.2
149.614952,-3.593148,12.018,90.1
201.838627,78.877357,12.018,90.8
213.121545,18.773809,12.018,118.2
81.919301,-9.651219,12.018,76.0
167.154665,51.893120,12.018,80.1
66.985330,-66.481163,12.018,78.2
69.507515,-59.376316,12.018,76.5
330.318151,-17.898643,12.018,85.2
211.982671,30.822897,12.018,77.8
16.608680,14.440144,12.018,99.7
22.278947,-44.546520,12.018,85.1
188.107728,38.698959,12.018,90.5
30.954265,-27.939106,12.018,101.2
347.440455,-13.573581,12.018,76.5
63.183394,-34.878899,12.018,98.6
39.397406,-37.522762,12.018,115.5
38.843172,13.548299,12.018,91.3
147.761102,65.108231,12.018,77.8
31.574785,-34.658501,12.018,94.6
218.096976,55.383945,12.018,80.5
8.906362,-5.674696,12.018,82.8
39.514992,-38.914444,12.018,85.1
213.465099,57.301258,12.018,86.6
30.038517,-22.064281,12.018,83.7
248.741700,47.898605,12.018,85.4
12.686977,-26.336250,12.018,81.9
41.577912,13.949750,12.018,89.5
346.119183,-16.306871,12.018,79.5
148.821679,67.474403,12.018,83.4
348.121798,-48.793602,12.018,101.8
353.946195,-9.671586,12.018,121.6
21.018358,-27.154842,12.018,82.3
71.246550,-28.567039,12.018,91.1
10.935966,-23.740253,12.018,82.9
163.295432,64.173607,12.018,102.5
332.897752,-10.729877,12.018,78.8
320.798007,-49.655525,12.018,97.9
334.045366,-22.820036,12.018,92.6
208.326213,73.839951,12.018,78.5
3.825958,-55.727303,12.018,78.0
135.464191,57.174191,12.018,99.9
37.730876,4.780252,12.018,87.6
129.268334,58.685162,12.018,80.2
6.913368,-4.012726,12.018,102.9
242.257127,45.528984,12.018,102.9
136.113945,69.153313,12.018,105.2
60.338900,-35.233562,12.018,77.8
192.837575,-8.930660,12.018,94.1
23.149136,-56.485657,12.018,112.7
21.140699,1.731334,12.018,81.0
209.927574,40.697994,12.018,88.0
171.688550,43.233521,12.018,82.1
147.959926,41.262615,12.018,84.7
171.815242,21.317095,12.018,78.8
207.584953,-13.947641,12.018,77.6
163.088319,-3.098802,12.018,82.4
154.450937,26.841496,12.018,81.0
183.018120,3.519079,12.018,95.0
180.781754,13.588958,12.018,88.0
173.396414,19.426472,12.018,137.5
135.973741,13.315711,12.018,91.9
156.937683,5.371113,12.018,106.7
167.846500,24.097057,12.018,88.4
354.143808,0.779985,12.018,102.8
61.447174,23.025393,12.018,79.0
14.465244,-39.812122,12.018,90.4
119.057953,49.614384,12.018,87.1
145.032666,43.182659,12.018,79.0
196.774338,20.891024,12.018,92.4
181.172024,19.885277,12.018,86.5
207.556064,-0.242877,12.018,82.3
201.950002,9.060009,12.018,114.9
356.237747,3.344479,12.018,90.3
126.795240,46.913017,12.018,76.0
29.248157,-15.044272,12.018,76.9
44.895732,3.605418,12.018,77.6
119.907131,53.836555,12.018,78.0
55.788222,-23.728809,12.018,85.0
347.185268,25.789902,12.018,77.4
206.282874,29.573189,12.018,76.6
146.003516,-0.444290,12.018,80.7
348.449629,-52.098850,12.018,95.2
208.877267,-2.765545,12.018,75.4
335.404097,12.366760,12.018,94.7
48.942299,-12.467228,12.018,96.3
177.527058,-15.895448,12.018,77.3
164.644539,84.567497,12.018,81.2
187.211205,12.444456,12.018,85.6
54.021238,-18.932598,12.018,79.3
157.387052,-6.309575,12.018,81.2
166.352550,8.995567,12.018,91.7
207.485851,11.955069,12.018,80.6
148.114892,0.147448,12.018,84.4
179.976609,71.422226,12.018,82.5
156.244143,35.262234,12.018,89.6
333.874277,-60.506817,12.018,81.5
336.293480,-67.820229,12.018,76.5
4.764427,16.243196,12.018,78.7
217.472377,64.783981,12.018,79.0
311.448551,-47.090111,12.018,79.0
317.324336,-56.026360,12.018,76.4
70.819953,81.359322,12.018,86.6
358.964652,-15.791160,12.018,79.9
166.356973,22.124247,12.018,78.4
210.655004,63.972034,12.018,100.5
337.793137,3.149705,12.018,84.3
188.771610,12.900318,12.018,109.4
143.446200,24.811407,12.018,87.4
184.762698,-13.015003,12.019,93.7
162.402224,6.184883,12.019,86.4
196.008435,56.667938,12.019,105.1
28.819148,-43.946514,12.019,96.3
205.486103,16.449568,12.019,83.2
59.047048,-16.791920,12.019,84.7
3.437490,-29.559942,12.019,79.3
18.406878,34.884048,12.019,75.1
20.835563,31.010675,12.019,96.8
2.418524,-50.788033,12.019,91.5
1.564235,4.801871,12.019,83.2
146.823851,3.567379,12.019,87.3
50.658372,-20.746479,12.019,130.0
334.541502,6.102686,12.019,78.7
226.475407,58.309200,12.019,82.6
143.889981,-7.123338,12.019,93.1
69.643824,-23.559988,12.019,81.9
38.768412,26.280010,12.019,78.6
43.634021,-34.851044,12.019,92.5
216.979730,24.650835,12.019,100.2
211.252453,24.082857,12.019,81.0
164.314825,32.082596,12.019,111.6
337.236130,-40.180607,12.019,75.9
176.803115,34.493629,12.019,107.0
219.487643,14.810869,12.019,79.9
29.018920,-7.594728,12.019,76.9
66.785800,-50.380173,12.019,97.0
68.043341,-11.380671,12.019,82.2
229.231792,21.348448,12.019,91.6
167.413017,-1.407476,12.019,77.4
51.149443,0.486473,12.019,77.1
358.603282,3.788632,12.019,90.2
341.088468,-42.929840,12.019,90.0
3.454545,-41.601536,12.019,75.3
337.138821,4.641668,12.019,79.0
23.261867,17.262655,12.019,79.4
22.262885,-49.645370,12.019,81.2
156.725387,25.135563,12.019,77.7
359.538834,9.208121,12.019,89.8
359.620623,26.049610,12.019,103.3
30.482262,7.804250,12.019,92.5
154.893154,58.693146,12.019,77.3
159.777544,36.175976,12.019,119.5
50.612302,-15.944337,12.019,78.9
184.033359,5.878386,12.019,85.3
196.823796,19.434130,12.019,79.8
349.869160,-33.930649,12.019,96.2
269.449242,55.009007,12.019,76.5
9.070607,-56.523239,12.019,80.4
352.774002,3.805798,12.019,80.4
30.162687,12.700799,12.019,93.5
38.416681,16.453041,12.019,80.7
37.157151,29.430262,12.019,109.0
189.148884,6.912216,12.019,99.5
199.296333,22.538124,12.019,87.0
262.472451,76.307632,12.019,75.8
163.863009,8.151658,12.019,76.4
26.935018,-52.851147,12.019,75.8
350.970563,-41.748161,12.019,84.7
29.591052,-34.349464,12.019,95.7
40.665558,-37.201424,12.019,76.1
185.803123,48.688908,12.019,89.0
48.078526,7.505189,12.019,83.9
352.602323,-38.823685,12.019,92.3
353.406763,-23.735462,12.019,81.9
355.252883,-47.083523,12.019,102.8
129.739879,12.324388,12.019,80.4
233.899476,30.076036,12.019,83.2
191.275611,16.257196,12.019,99.5
228.159926,43.786213,12.019,76.5
205.626381,23.423086,12.019,75.2
208.123773,56.498627,12.019,80.0
41.378627,-31.107895,12.019,81.3
210.517752,66.053001,12.019,122.5
2.274476,-58.750973,12.019,98.5
18.625742,-77.950356,12.019,75.7
46.659260,-2.300225,12.019,77.9
157.620079,39.412937,12.019,75.9
213.618876,24.451441,12.019,76.4
185.272617,35.807983,12.019,114.4
182.190490,37.413052,12.019,84.7
138.813776,50.357086,12.019,78.4
53.335115,-56.689159,12.019,81.7
175.332124,66.889397,12.019,81.0
47.803287,-30.142033,12.019,118.3
172.083990,53.657459,12.019,89.0
170.120723,54.030228,12.019,80.3
39.932224,-24.544079,12.019,85.0
199.462490,66.364868,12.019,94.7
149.923671,37.750610,12.019,84.5
199.371128,18.103594,12.019,77.8
154.036467,-3.105659,12.019,78.1
168.852179,3.572122,12.019,75.3
67.103619,9.100721,12.019,85.5
24.538338,-16.690321,12.019,83.1
28.353506,14.343895,12.019,77.2
209.189308,33.801113,12.019,79.9
31.600910,-63.317383,12.019,80.1
320.156370,-31.192492,12.019,82.9
25.094249,22.863016,12.019,101.9
172.178869,9.403007,12.019,88.0
194.575119,15.827851,12.019,117.5
54.168461,1.499311,12.019,78.8
176.303937,15.897187,12.019,93.0
345.871518,16.943079,12.019,79.9
342.753611,-12.001796,12.019,80.6
135.858118,25.837175,12.019,96.4
39.685835,-9.029459,12.019,86.9
203.757504,8.342746,12.019,92.9
255.979563,54.565453,12.019,78.9
9.220022,-34.583035,12.019,80.4
143.514576,11.498363,12.019,98.4
145.806280,15.895744,12.019,84.9
158.769191,5.559819,12.019,122.7
162.523314,62.763924,12.019,82.2
11.069691,21.247360,12.019,85.3
348.149556,-0.164305,12.019,118.2
217.519426,29.633837,12.019,86.0
137.340601,15.697411,12.019,75.9
194.062364,12.391094,12.019,77.7
209.201594,-7.672609,12.019,84.8
14.986858,10.218223,12.020,126.3
185.405411,-20.489502,12.020,80.4
100.622729,48.683205,12.020,85.4
145.346749,71.267258,12.020,80.3
50.036014,-16.068623,12.020,139.6
47.998533,-54.728516,12.020,85.3
215.198692,31.781328,12.020,77.0
216.453604,14.377071,12.020,94.7
237.196583,21.471464,12.020,77.4
130.779719,38.482697,12.020,91.0
143.063881,13.759396,12.020,104.4
62.026289,-51.375065,12.020,77.1
181.776282,11.807644,12.020,75.1
5.643358,-20.792393,12.020,150.4
181.484065,11.315241,12.020,76.6
200.911196,18.055866,12.020,117.1
7.508217,-6.951089,12.020,101.8
135.793339,34.941185,12.020,98.3
215.228523,30.473925,12.020,75.3
3.381771,-14.234448,12.020,82.1
212.291483,19.455050,12.020,79.4
58.316807,14.173929,12.020,77.1
66.630733,-37.297070,12.020,77.4
29.461139,23.141569,12.020,95.4
54.198388,17.015177,12.020,92.9
330.074471,-13.931189,12.020,76.9
169.421512,24.939983,12.020,90.0
214.429409,28.355347,12.020,77.7
157.360967,2.446983,12.020,80.1
212.559196,23.320829,12.020,105.4
280.521928,59.682415,12.020,79.8
63.674736,-7.552973,12.020,107.4
352.611085,-65.673630,12.020,79.3
348.583376,21.631704,12.020,91.6
340.987265,-23.001305,12.020,85.5
16.012433,38.637947,12.020,83.7
11.358410,-16.055464,12.020,83.5
64.847390,-34.119228,12.020,83.2
174.744251,-1.961492,12.020,121.9
27.005820,11.412672,12.020,87.5
92.420163,65.031830,12.020,76.6
345.215540,-57.721973,12.020,75.2
36.650934,-24.457924,12.020,77.8
357.570913,-9.834391,12.020,80.6
224.419933,38.009430,12.020,88.6
170.902685,47.400497,12.020,81.3
3.534500,-2.344414,12.020,89.7
28.847798,-19.514675,12.020,104.8
189.877968,45.797836,12.020,82.1
202.947802,-18.349501,12.020,98.4
344.792849,-42.203751,12.020,99.0
143.319243,25.364124,12.020,97.8
197.667491,12.411957,12.020,106.6
177.238139,10.924936,12.020,84.4
30.425323,-26.418707,12.020,80.4
184.416893,44.917606,12.020,83.3
224.319625,16.913143,12.020,75.7
37.900180,-39.798393,12.020,87.4
31.218593,-33.203121,12.020,91.0
213.559925,-6.687980,12.020,75.2
228.418333,1.840644,12.020,78.5
154.082760,32.045582,12.020,111.6
167.955015,8.578416,12.020,119.6
154.643501,-16.268862,12.020,84.6
25.869581,-6.251882,12.020,90.1
51.038155,-0.069332,12.020,94.1
184.446979,32.408375,12.020,91.8
188.655357,38.734341,12.020,81.1
188.179405,34.948811,12.020,80.8
141.593240,8.284946,12.020,78.7
245.328543,18.547480,12.020,78.8
61.845188,-23.873096,12.020,77.0
357.310714,-17.383781,12.020,95.7
52.592290,1.019221,12.020,79.8
137.459448,11.045203,12.020,76.0
229.367153,29.031721,12.020,86.2
142.657977,11.702966,12.020,75.2
348.091492,-25.536608,12.020,77.0
351.633917,-28.521013,12.020,83.4
248.787734,59.369328,12.020,104.1
16.225447,19.992151,12.020,85.5
216.216032,-11.312253,12.020,80.9
58.797185,-34.195923,12.020,91.7
45.063982,-7.256974,12.020,93.9
201.218030,-10.308579,12.020,102.1
69.920800,-57.979752,12.020,82.3
166.258700,59.045921,12.020,80.2
56.581344,-38.907200,12.020,78.6
44.490669,-9.394453,12.020,75.2
26.133446,-22.982183,12.020,76.2
4.845022,-47.553490,12.020,102.3
204.412372,12.185669,12.020,80.3
163.670206,-12.693693,12.020,79.8
11.999736,-22.308418,12.020,81.9
341.492121,-48.923897,12.020,84.8
10.819450,-45.643673,12.020,77.1
158.859268,24.942545,12.020,78.4
5.965045,11.346900,12.020,102.7
138.817934,15.746722,12.020,95.7
1.342262,-33.794594,12.020,101.1
231.616363,3.035230,12.020,77.1
174.876580,60.662415,12.020,91.4
202.412992,23.151051,12.020,87.1
349.355631,-43.508217,12.020,82.9
356.587629,-3.256104,12.020,101.1
22.514914,-41.937840,12.020,81.1
192.010183,14.298651,12.020,78.7
182.984441,28.892673,12.020,85.8
198.892930,46.215038,12.020,95.9
204.694949,21.552553,12.020,86.2
29.151928,-49.991646,12.020,98.7
39.835440,-14.774023,12.020,82.3
357.990616,14.717423,12.020,90.7
18.039130,-6.120836,12.021,96.9
145.988867,4.412508,12.021,90.1
179.375628,-12.663210,12.021,83.1
332.372670,-15.128411,12.021,94.9
164.125058,74.697350,12.021,80.4
333.610917,-14.155961,12.021,77.9
308.643718,77.790619,12.021,76.4
145.564719,31.566702,12.021,82.9
144.663421,44.754578,12.021,84.4
197.064401,-30.278048,12.021,81.5
148.587278,48.253155,12.021,88.2
241.039878,65.434494,12.021,76.0
78.309448,-34.026962,12.021,76.9
139.658854,29.549206,12.021,95.4
154.083469,29.995310,12.021,146.5
146.711708,15.918047,12.021,127.8
140.465290,52.825325,12.021,89.8
204.020215,27.201365,12.021,87.2
73.100034,-17.039198,12.021,83.4
198.043883,5.331473,12.021,76.9
35.603812,10.122375,12.021,107.4
24.204689,-48.771042,12.021,94.0
192.307898,19.973001,12.021,133.2
195.819340,43.749123,12.021,82.2
221.916399,64.177132,12.021,84.2
160.725899,33.150383,12.021,78.1
43.555243,-69.198441,12.021,79.2
79.832024,-78.538132,12.021,84.6
61.763301,-49.259388,12.021,79.1
217.086039,13.924227,12.021,86.4
4.431114,-21.051695,12.021,107.3
147.871184,36.112640,12.021,84.6
149.361377,27.812923,12.021,86.4
126.260288,31.096186,12.021,106.5
40.885209,-16.341778,12.021,95.7
6.944754,25.552071,12.021,87.4
210.071929,20.496956,12.021,113.0
209.432599,23.448896,12.021,97.3
190.902175,27.017620,12.021,134.3
214.455735,15.665401,12.021,80.6
209.071265,47.163704,12.021,81.2
13.366257,-52.454163,12.021,82.8
55.358767,-45.214684,12.021,88.3
345.666045,-44.009644,12.021,85.0
356.947269,-3.983904,12.021,86.9
340.440331,-26.711548,12.021,136.9
313.179579,-51.482548,12.021,88.4
186.789215,-22.671782,12.021,91.3
157.228885,54.984814,12.021,78.9
54.936321,-33.184368,12.021,83.2
25.503509,30.807482,12.021,95.7
78.851564,-61.554672,12.021,75.7
167.963536,82.309097,12.021,101.3
162.054656,60.052032,12.021,83.4
69.124370,-3.398142,12.021,98.2
89.816517,-30.188284,12.021,78.2
51.231281,-20.113346,12.021,76.0
56.060410,-21.945515,12.021,85.2
58.952838,-34.071926,12.021,119.7
221.365672,28.053144,12.021,102.5
185.636534,49.764961,12.021,83.0
3.845968,-48.675030,12.021,88.1
50.847817,-25.642864,12.021,82.3
350.827315,-1.743550,12.021,97.0
13.375005,-33.729240,12.021,91.4
9.694503,2.007070,12.021,95.8
137.380187,9.953619,12.021,79.4
208.073499,51.810432,12.021,86.5
35.819137,-37.869839,12.021,78.7
217.504692,43.938301,12.021,91.6
211.542094,8.728383,12.021,103.5
211.136967,5.331746,12.021,134.9
353.112010,8.726862,12.021,84.9
36.664370,2.032657,12.021,93.2
161.882259,1.431666,12.021,89.4
355.039037,-16.528625,12.021,76.0
199.240311,27.210869,12.021,97.2
344.818721,-41.834553,12.021,107.9
41.920938,-38.256161,12.021,104.9
39.598087,2.566812,12.021,97.8
170.417411,8.363961,12.021,79.2
128.989123,9.105246,12.021,77.9
165.830448,65.724503,12.021,111.0
189.559624,31.863375,12.021,77.5
162.826060,15.866016,12.021,83.4
206.037750,62.081234,12.021,105.7
169.729850,13.338401,12.021,86.7
343.390971,0.919913,12.021,111.8
356.427235,-18.944054,12.021,123.2
203.863227,13.861592,12.021,80.3
359.043113,8.343419,12.021,116.4
14.953779,9.957500,12.021,75.7
19.698333,3.123118,12.021,93.2
249.766900,35.245762,12.021,75.6
23.325151,-27.768312,12.021,84.4
161.190827,36.576195,12.021,79.7
61.024477,8.583534,12.021,78.3
165.920402,40.438236,12.021,87.1
246.183473,50.992584,12.021,81.6
51.359228,-12.509367,12.021,112.8
20.758850,21.008074,12.021,81.7
19.240056,-4.442148,12.021,91.8
21.149811,-5.406437,12.021,85.3
149.505729,8.240035,12.021,108.0
13.432657,-9.317817,12.021,94.2
169.645569,41.448967,12.021,101.7
65.412151,-38.600555,12.021,75.2
351.483575,16.468416,12.021,78.5
24.866708,-61.215935,12.021,84.3
345.852836,-63.040371,12.021,85.5
334.826761,-9.011610,12.021,76.6
49.365049,-8.047618,12.021,84.6
160.473162,24.484205,12.021,83.9
23.757782,-13.949318,12.021,113.7
4.349096,-50.448879,12.021,129.5
59.568457,3.794685,12.021,127.8
65.518445,-16.180073,12.022,96.3
245.866421,57.742970,12.022,81.4
17.240474,-17.753517,12.022,110.6
219.183806,12.320326,12.022,82.0
340.871956,-23.253744,12.022,77.9
359.092839,-30.361219,12.022,75.1
171.069220,18.225990,12.022,84.1
158.485553,14.013314,12.022,80.9
65.155279,-15.152914,12.022,86.8
354.988329,-51.353542,12.022,87.6
37.915496,-36.074837,12.022,85.4
16.731778,-42.540436,12.022,77.6
185.482611,44.906322,12.022,108.6
221.762462,43.010826,12.022,114.1
66.498541,-15.403372,12.022,100.1
46.200278,10.158233,12.022,86.3
325.341068,-11.732087,12.022,76.4
156.856245,8.574909,12.022,81.0
19.260419,-12.101994,12.022,91.0
50.764067,2.761987,12.022,89.4
27.237898,-26.411278,12.022,85.5
196.351873,44.982414,12.022,97.0
32.516920,-41.726208,12.022,78.2
155.733920,14.022337,12.022,78.9
193.271648,49.157131,12.022,88.8
67.176380,-20.716888,12.022,77.7
188.197205,-23.181517,12.022,76.7
50.395410,0.757357,12.022,108.4
142.872289,49.221428,12.022,108.6
167.194478,10.402389,12.022,79.0
